age,assumed_office,bioguide_id,birth_year,chamber,cid,congress_number,date_of_birth,death_year,fecid,filename,first_name,first_name1,last_name,last_name1,middle_name,nick_name,party,state,tenure_months,tenure_pretty,tenure_years,title
79,1/3/11,B001277,1946,Senate,N00031685,119,2/13/46,,S0CT00177,RBlumenthal2.jpg,Richard,Richard,Blumenthal,Blumenthal,,,Democrat,CT,176,"14 years, 8 months",14.67,Senator
79,1/3/11,B001277,1946,Senate,N00031685,119,2/13/46,,S0CT00177,RBlumenthal3.jpg,Richard,Richard,Blumenthal,Blumenthal,,,Democrat,CT,176,"14 years, 8 months",14.67,Senator
79,1/3/11,B001277,1946,Senate,N00031685,119,2/13/46,,S0CT00177,RBlumenthal4.jpg,Richard,Richard,Blumenthal,Blumenthal,,,Democrat,CT,176,"14 years, 8 months",14.67,Senator
63,1/3/25,B001303,1962,Senate,N00038414,119,2/10/62,,H6DE00206,LBlunt Rochester1.jpg,Lisa,Lisa,Blunt Rochester,Blunt Rochester,,,Democrat,DE,8,8 months,0.67,Senator
63,1/3/25,B001303,1962,Senate,N00038414,119,2/10/62,,H6DE00206,LBlunt Rochester2.jpg,Lisa,Lisa,Blunt Rochester,Blunt Rochester,,,Democrat,DE,8,8 months,0.67,Senator
63,1/3/25,B001303,1962,Senate,N00038414,119,2/10/62,,H6DE00206,LBlunt Rochester3.jpg,Lisa,Lisa,Blunt Rochester,Blunt Rochester,,,Democrat,DE,8,8 months,0.67,Senator
63,1/3/25,B001303,1962,Senate,N00038414,119,2/10/62,,H6DE00206,LBlunt Rochester4.jpg,Lisa,Lisa,Blunt Rochester,Blunt Rochester,,,Democrat,DE,8,8 months,0.67,Senator
38,1/3/21,B000825,1986,House,N00045974,119,12/15/86,,H0CO03165,LBoebert1.jpg,Lauren,Lauren,Boebert,Boebert,,,Republican,CO,56,"4 years, 8 months",4.67,Representative
38,1/3/21,B000825,1986,House,N00045974,119,12/15/86,,H0CO03165,LBoebert2.jpg,Lauren,Lauren,Boebert,Boebert,,,Republican,CO,56,"4 years, 8 months",4.67,Representative
38,1/3/21,B000825,1986,House,N00045974,119,12/15/86,,H0CO03165,LBoebert3.jpg,Lauren,Lauren,Boebert,Boebert,,,Republican,CO,56,"4 years, 8 months",4.67,Representative
38,1/3/21,B000825,1986,House,N00045974,119,12/15/86,,H0CO03165,LBoebert4.jpg,Lauren,Lauren,Boebert,Boebert,,,Republican,CO,56,"4 years, 8 months",4.67,Representative
70,1/31/12,B001278,1954,House,N00033474,119,10/14/54,,H2OR01133,SBonamici1.jpg,Suzanne,Suzanne,Bonamici,Bonamici,,,Democrat,OR,163,"13 years, 7 months",13.58,Representative
70,1/31/12,B001278,1954,House,N00033474,119,10/14/54,,H2OR01133,SBonamici2.jpg,Suzanne,Suzanne,Bonamici,Bonamici,,,Democrat,OR,163,"13 years, 7 months",13.58,Representative
70,1/31/12,B001278,1954,House,N00033474,119,10/14/54,,H2OR01133,SBonamici3.jpg,Suzanne,Suzanne,Bonamici,Bonamici,,,Democrat,OR,163,"13 years, 7 months",13.58,Representative
70,1/31/12,B001278,1954,House,N00033474,119,10/14/54,,H2OR01133,SBonamici4.jpg,Suzanne,Suzanne,Bonamici,Bonamici,,,Democrat,OR,163,"13 years, 7 months",13.58,Representative
56,10/31/13,B001288,1969,Senate,,119,4/27/69,,,CBooker1.jpg,Cory,Cory,Booker,Booker,A.,,Democrat,NJ,142,"11 years, 10 months",11.83,Senator
56,10/31/13,B001288,1969,Senate,,119,4/27/69,,,CBooker2.jpg,Cory,Cory,Booker,Booker,A.,,Democrat,NJ,142,"11 years, 10 months",11.83,Senator
56,10/31/13,B001288,1969,Senate,,119,4/27/69,,,CBooker3.jpg,Cory,Cory,Booker,Booker,A.,,Democrat,NJ,142,"11 years, 10 months",11.83,Senator
56,10/31/13,B001288,1969,Senate,,119,4/27/69,,,CBooker4.jpg,Cory,Cory,Booker,Booker,A.,,Democrat,NJ,142,"11 years, 10 months",11.83,Senator
74,1/3/11,B001236,1950,Senate,N00013873,119,12/10/50,,S0AR00150,JBoozman1.jpg,John,John,Boozman,Boozman,,,Republican,AR,176,"14 years, 8 months",14.67,Senator
74,1/3/11,B001236,1950,Senate,N00013873,119,12/10/50,,S0AR00150,JBoozman2.jpg,John,John,Boozman,Boozman,,,Republican,AR,176,"14 years, 8 months",14.67,Senator
74,1/3/11,B001236,1950,Senate,N00013873,119,12/10/50,,S0AR00150,JBoozman3.jpg,John,John,Boozman,Boozman,,,Republican,AR,176,"14 years, 8 months",14.67,Senator
74,1/3/11,B001236,1950,Senate,N00013873,119,12/10/50,,S0AR00150,JBoozman4.jpg,John,John,Boozman,Boozman,,,Republican,AR,176,"14 years, 8 months",14.67,Senator
64,1/3/15,B001295,1960,House,N00035420,119,12/30/60,,H4IL12060,MBost1.jpg,Mike,Mike,Bost,Bost,,,Republican,IL,128,"10 years, 8 months",10.67,Representative
64,1/3/15,B001295,1960,House,N00035420,119,12/30/60,,H4IL12060,MBost2.jpg,Mike,Mike,Bost,Bost,,,Republican,IL,128,"10 years, 8 months",10.67,Representative
64,1/3/15,B001295,1960,House,N00035420,119,12/30/60,,H4IL12060,MBost3.jpg,Mike,Mike,Bost,Bost,,,Republican,IL,128,"10 years, 8 months",10.67,Representative
64,1/3/15,B001295,1960,House,N00035420,119,12/30/60,,H4IL12060,MBost4.jpg,Mike,Mike,Bost,Bost,,,Republican,IL,128,"10 years, 8 months",10.67,Representative
48,1/3/15,B001296,1977,House,N00035307,119,2/6/77,,H4PA13199,BBoyle1.jpg,Brendan,Brendan,Boyle,Boyle,F.,,Democrat,PA,128,"10 years, 8 months",10.67,Representative
48,1/3/15,B001296,1977,House,N00035307,119,2/6/77,,H4PA13199,BBoyle2.jpg,Brendan,Brendan,Boyle,Boyle,F.,,Democrat,PA,128,"10 years, 8 months",10.67,Representative
48,1/3/15,B001296,1977,House,N00035307,119,2/6/77,,H4PA13199,BBoyle3.jpg,Brendan,Brendan,Boyle,Boyle,F.,,Democrat,PA,128,"10 years, 8 months",10.67,Representative
48,1/3/15,B001296,1977,House,N00035307,119,2/6/77,,H4PA13199,BBoyle4.jpg,Brendan,Brendan,Boyle,Boyle,F.,,Democrat,PA,128,"10 years, 8 months",10.67,Representative
46,1/3/23,B001317,1979,House,N00051106,119,6/19/79,,H2OK02315,JBrecheen1.jpg,Josh,Josh,Brecheen,Brecheen,,,Republican,OK,32,"2 years, 8 months",2.67,Representative
46,1/3/23,B001317,1979,House,N00051106,119,6/19/79,,H2OK02315,JBrecheen2.jpg,Josh,Josh,Brecheen,Brecheen,,,Republican,OK,32,"2 years, 8 months",2.67,Representative
46,1/3/23,B001317,1979,House,N00051106,119,6/19/79,,H2OK02315,JBrecheen3.jpg,Josh,Josh,Brecheen,Brecheen,,,Republican,OK,32,"2 years, 8 months",2.67,Representative
46,1/3/23,B001317,1979,House,N00051106,119,6/19/79,,H2OK02315,JBrecheen4.jpg,Josh,Josh,Brecheen,Brecheen,,,Republican,OK,32,"2 years, 8 months",2.67,Representative
35,1/3/25,B001327,1990,House,,119,4/22/90,,,RBresnahan1.jpg,Robert,Robert,Bresnahan,Bresnahan,P.,,Republican,PA,8,8 months,0.67,Representative
35,1/3/25,B001327,1990,House,,119,4/22/90,,,RBresnahan2.jpg,Robert,Robert,Bresnahan,Bresnahan,P.,,Republican,PA,8,8 months,0.67,Representative
35,1/3/25,B001327,1990,House,,119,4/22/90,,,RBresnahan3.jpg,Robert,Robert,Bresnahan,Bresnahan,P.,,Republican,PA,8,8 months,0.67,Representative
35,1/3/25,B001327,1990,House,,119,4/22/90,,,RBresnahan4.jpg,Robert,Robert,Bresnahan,Bresnahan,P.,,Republican,PA,8,8 months,0.67,Representative
43,1/3/23,B001319,1982,Senate,N00048812,119,2/2/82,,S2AL00145,KBritt1.jpg,Katie Boyd,Katie,Britt,Britt,,,Republican,AL,32,"2 years, 8 months",2.67,Senator
43,1/3/23,B001319,1982,Senate,N00048812,119,2/2/82,,S2AL00145,KBritt2.jpg,Katie Boyd,Katie,Britt,Britt,,,Republican,AL,32,"2 years, 8 months",2.67,Senator
43,1/3/23,B001319,1982,Senate,N00048812,119,2/2/82,,S2AL00145,KBritt3.jpg,Katie Boyd,Katie,Britt,Britt,,,Republican,AL,32,"2 years, 8 months",2.67,Senator
43,1/3/23,B001319,1982,Senate,N00048812,119,2/2/82,,S2AL00145,KBritt4.jpg,Katie Boyd,Katie,Britt,Britt,,,Republican,AL,32,"2 years, 8 months",2.67,Senator
50,11/4/21,B001313,1975,House,N00047875,119,6/24/75,,H2OH11169,SBrown1.jpg,Shontel,Shontel,Brown,Brown,M.,,Democrat,OH,46,"3 years, 10 months",3.83,Representative
50,11/4/21,B001313,1975,House,N00047875,119,6/24/75,,H2OH11169,SBrown2.jpg,Shontel,Shontel,Brown,Brown,M.,,Democrat,OH,46,"3 years, 10 months",3.83,Representative
50,11/4/21,B001313,1975,House,N00047875,119,6/24/75,,H2OH11169,SBrown3.jpg,Shontel,Shontel,Brown,Brown,M.,,Democrat,OH,46,"3 years, 10 months",3.83,Representative
50,11/4/21,B001313,1975,House,N00047875,119,6/24/75,,H2OH11169,SBrown4.jpg,Shontel,Shontel,Brown,Brown,M.,,Democrat,OH,46,"3 years, 10 months",3.83,Representative
73,1/3/13,B001285,1952,House,N00034254,119,8/28/52,,H2CA00120,JBrownley1.jpg,Julia,Julia,Brownley,Brownley,,,Democrat,CA,152,"12 years, 8 months",12.67,Representative
73,1/3/13,B001285,1952,House,N00034254,119,8/28/52,,H2CA00120,JBrownley2.jpg,Julia,Julia,Brownley,Brownley,,,Democrat,CA,152,"12 years, 8 months",12.67,Representative
73,1/3/13,B001285,1952,House,N00034254,119,8/28/52,,H2CA00120,JBrownley3.jpg,Julia,Julia,Brownley,Brownley,,,Democrat,CA,152,"12 years, 8 months",12.67,Representative
73,1/3/13,B001285,1952,House,N00034254,119,8/28/52,,H2CA00120,JBrownley4.jpg,Julia,Julia,Brownley,Brownley,,,Democrat,CA,152,"12 years, 8 months",12.67,Representative
74,1/3/07,B001260,1951,House,,119,5/8/51,,,VBuchanan1.jpg,Vern,Vernon,Buchanan,Buchanan,,,Republican,FL,224,"18 years, 8 months",18.67,Representative
74,1/3/07,B001260,1951,House,,119,5/8/51,,,VBuchanan2.jpg,Vern,Vernon,Buchanan,Buchanan,,,Republican,FL,224,"18 years, 8 months",18.67,Representative
74,1/3/07,B001260,1951,House,,119,5/8/51,,,VBuchanan3.jpg,Vern,Vernon,Buchanan,Buchanan,,,Republican,FL,224,"18 years, 8 months",18.67,Representative
74,1/3/07,B001260,1951,House,,119,5/8/51,,,VBuchanan4.jpg,Vern,Vernon,Buchanan,Buchanan,,,Republican,FL,224,"18 years, 8 months",18.67,Representative
53,1/3/23,B001305,1971,Senate,N00039551,119,10/21/71,,S2NC00505,TBudd1.jpg,Ted,Theodore,Budd,Budd,,,Republican,NC,32,"2 years, 8 months",2.67,Senator
53,1/3/23,B001305,1971,Senate,N00039551,119,10/21/71,,S2NC00505,TBudd2.jpg,Ted,Theodore,Budd,Budd,,,Republican,NC,32,"2 years, 8 months",2.67,Senator
53,1/3/23,B001305,1971,Senate,N00039551,119,10/21/71,,S2NC00505,TBudd3.jpg,Ted,Theodore,Budd,Budd,,,Republican,NC,32,"2 years, 8 months",2.67,Senator
53,1/3/23,B001305,1971,Senate,N00039551,119,10/21/71,,S2NC00505,TBudd4.jpg,Ted,Theodore,Budd,Budd,,,Republican,NC,32,"2 years, 8 months",2.67,Senator
48,1/3/23,B001315,1977,House,N00049102,119,3/11/77,,H2IL13153,NBudzinski1.jpg,Nikki,Nikki,Budzinski,Budzinski,,,Democrat,IL,32,"2 years, 8 months",2.67,Representative
48,1/3/23,B001315,1977,House,N00049102,119,3/11/77,,H2IL13153,NBudzinski2.jpg,Nikki,Nikki,Budzinski,Budzinski,,,Democrat,IL,32,"2 years, 8 months",2.67,Representative
48,1/3/23,B001315,1977,House,N00049102,119,3/11/77,,H2IL13153,NBudzinski3.jpg,Nikki,Nikki,Budzinski,Budzinski,,,Democrat,IL,32,"2 years, 8 months",2.67,Representative
48,1/3/23,B001315,1977,House,N00049102,119,3/11/77,,H2IL13153,NBudzinski4.jpg,Nikki,Nikki,Budzinski,Budzinski,,,Democrat,IL,32,"2 years, 8 months",2.67,Representative
61,2019-01-03,B001309,1964,House,N00041594,119,1964-08-25,,H8TN02119,TBurchett1.jpg,Tim,Timothy,Burchett,Burchett,,,Republican,TN,80,"6 years, 8 months",6.67,Representative
61,2019-01-03,B001309,1964,House,N00041594,119,1964-08-25,,H8TN02119,TBurchett2.jpg,Tim,Timothy,Burchett,Burchett,,,Republican,TN,80,"6 years, 8 months",6.67,Representative
61,2019-01-03,B001309,1964,House,N00041594,119,1964-08-25,,H8TN02119,TBurchett3.jpg,Tim,Timothy,Burchett,Burchett,,,Republican,TN,80,"6 years, 8 months",6.67,Representative
61,2019-01-03,B001309,1964,House,N00041594,119,1964-08-25,,H8TN02119,TBurchett4.jpg,Tim,Timothy,Burchett,Burchett,,,Republican,TN,80,"6 years, 8 months",6.67,Representative
48,1/3/23,B001316,1976,House,N00049123,119,10/2/76,,H2MO07143,EBurlison1.jpg,Eric,Eric,Burlison,Burlison,,,Republican,MO,32,"2 years, 8 months",2.67,Representative
48,1/3/23,B001316,1976,House,N00049123,119,10/2/76,,H2MO07143,EBurlison2.jpg,Eric,Eric,Burlison,Burlison,,,Republican,MO,32,"2 years, 8 months",2.67,Representative
48,1/3/23,B001316,1976,House,N00049123,119,10/2/76,,H2MO07143,EBurlison3.jpg,Eric,Eric,Burlison,Burlison,,,Republican,MO,32,"2 years, 8 months",2.67,Representative
48,1/3/23,B001316,1976,House,N00049123,119,10/2/76,,H2MO07143,EBurlison4.jpg,Eric,Eric,Burlison,Burlison,,,Republican,MO,32,"2 years, 8 months",2.67,Representative
50,1/3/25,B001326,1975,House,,119,1/31/75,,,JBynum1.jpg,Janelle,Janelle,Bynum,Bynum,S.,,Democrat,OR,8,8 months,0.67,Representative
50,1/3/25,B001326,1975,House,,119,1/31/75,,,JBynum2.jpg,Janelle,Janelle,Bynum,Bynum,S.,,Democrat,OR,8,8 months,0.67,Representative
50,1/3/25,B001326,1975,House,,119,1/31/75,,,JBynum3.jpg,Janelle,Janelle,Bynum,Bynum,S.,,Democrat,OR,8,8 months,0.67,Representative
50,1/3/25,B001326,1975,House,,119,1/31/75,,,JBynum4.jpg,Janelle,Janelle,Bynum,Bynum,S.,,Democrat,OR,8,8 months,0.67,Representative
72,1/3/93,C000059,1953,House,N00007099,119,6/8/53,,H2CA37023,KCalvert1.jpg,Ken,Ken,Calvert,Calvert,,,Republican,CA,392,"32 years, 8 months",32.67,Representative
72,1/3/93,C000059,1953,House,N00007099,119,6/8/53,,H2CA37023,KCalvert2.jpg,Ken,Ken,Calvert,Calvert,,,Republican,CA,392,"32 years, 8 months",32.67,Representative
72,1/3/93,C000059,1953,House,N00007099,119,6/8/53,,H2CA37023,KCalvert3.jpg,Ken,Ken,Calvert,Calvert,,,Republican,CA,392,"32 years, 8 months",32.67,Representative
72,1/3/93,C000059,1953,House,N00007099,119,6/8/53,,H2CA37023,KCalvert4.jpg,Ken,Ken,Calvert,Calvert,,,Republican,CA,392,"32 years, 8 months",32.67,Representative
37,1/3/21,C001039,1988,House,N00045978,119,2/16/88,,H0FL03175,KCammack1.jpg,Kat,Kat,Cammack,Cammack,,,Republican,FL,56,"4 years, 8 months",4.67,Representative
37,1/3/21,C001039,1988,House,N00045978,119,2/16/88,,H0FL03175,KCammack2.jpg,Kat,Kat,Cammack,Cammack,,,Republican,FL,56,"4 years, 8 months",4.67,Representative
37,1/3/21,C001039,1988,House,N00045978,119,2/16/88,,H0FL03175,KCammack3.jpg,Kat,Kat,Cammack,Cammack,,,Republican,FL,56,"4 years, 8 months",4.67,Representative
37,1/3/21,C001039,1988,House,N00045978,119,2/16/88,,H0FL03175,KCammack4.jpg,Kat,Kat,Cammack,Cammack,,,Republican,FL,56,"4 years, 8 months",4.67,Representative
66,1/3/01,C000127,1958,Senate,,119,10/13/58,,,MCantwell1.jpg,Maria,Maria,Cantwell,Cantwell,,,Democrat,WA,296,"24 years, 8 months",24.67,Senator
66,1/3/01,C000127,1958,Senate,,119,10/13/58,,,MCantwell2.jpg,Maria,Maria,Cantwell,Cantwell,,,Democrat,WA,296,"24 years, 8 months",24.67,Senator
66,1/3/01,C000127,1958,Senate,,119,10/13/58,,,MCantwell3.jpg,Maria,Maria,Cantwell,Cantwell,,,Democrat,WA,296,"24 years, 8 months",24.67,Senator
66,1/3/01,C000127,1958,Senate,,119,10/13/58,,,MCantwell4.jpg,Maria,Maria,Cantwell,Cantwell,,,Democrat,WA,296,"24 years, 8 months",24.67,Senator
71,1/3/15,C001047,1953,Senate,,119,11/26/53,,,SCapito1.jpg,Shelley Moore,Shelley,Capito,Capito,,,Republican,WV,128,"10 years, 8 months",10.67,Senator
71,1/3/15,C001047,1953,Senate,,119,11/26/53,,,SCapito2.jpg,Shelley Moore,Shelley,Capito,Capito,,,Republican,WV,128,"10 years, 8 months",10.67,Senator
71,1/3/15,C001047,1953,Senate,,119,11/26/53,,,SCapito3.jpg,Shelley Moore,Shelley,Capito,Capito,,,Republican,WV,128,"10 years, 8 months",10.67,Senator
71,1/3/15,C001047,1953,Senate,,119,11/26/53,,,SCapito4.jpg,Shelley Moore,Shelley,Capito,Capito,,,Republican,WV,128,"10 years, 8 months",10.67,Senator
60,1/3/17,C001112,1964,House,N00037015,119,11/18/64,,H6CA24303,SCarbajal1.jpg,Salud,Salud,Carbajal,Carbajal,O.,,Democrat,CA,104,"8 years, 8 months",8.67,Representative
60,1/3/17,C001112,1964,House,N00037015,119,11/18/64,,H6CA24303,SCarbajal2.jpg,Salud,Salud,Carbajal,Carbajal,O.,,Democrat,CA,104,"8 years, 8 months",8.67,Representative
60,1/3/17,C001112,1964,House,N00037015,119,11/18/64,,H6CA24303,SCarbajal3.jpg,Salud,Salud,Carbajal,Carbajal,O.,,Democrat,CA,104,"8 years, 8 months",8.67,Representative
60,1/3/17,C001112,1964,House,N00037015,119,11/18/64,,H6CA24303,SCarbajal4.jpg,Salud,Salud,Carbajal,Carbajal,O.,,Democrat,CA,104,"8 years, 8 months",8.67,Representative
54,11/4/21,C001126,1971,House,N00048568,119,3/13/71,,H2OH15228,MCarey1.jpg,Mike,Mike,Carey,Carey,,,Republican,OH,46,"3 years, 10 months",3.83,Representative
54,11/4/21,C001126,1971,House,N00048568,119,3/13/71,,H2OH15228,MCarey2.jpg,Mike,Mike,Carey,Carey,,,Republican,OH,46,"3 years, 10 months",3.83,Representative
54,11/4/21,C001126,1971,House,N00048568,119,3/13/71,,H2OH15228,MCarey3.jpg,Mike,Mike,Carey,Carey,,,Republican,OH,46,"3 years, 10 months",3.83,Representative
54,11/4/21,C001126,1971,House,N00048568,119,3/13/71,,H2OH15228,MCarey4.jpg,Mike,Mike,Carey,Carey,,,Republican,OH,46,"3 years, 10 months",3.83,Representative
50,3/11/08,C001072,1974,House,N00029513,119,10/16/74,,H8IN07184,ACarson1.jpg,André,Andre,Carson,Carson,,,Democrat,IN,210,"17 years, 6 months",17.5,Representative
50,3/11/08,C001072,1974,House,N00029513,119,10/16/74,,H8IN07184,ACarson2.jpg,André,Andre,Carson,Carson,,,Democrat,IN,210,"17 years, 6 months",17.5,Representative
50,3/11/08,C001072,1974,House,N00029513,119,10/16/74,,H8IN07184,ACarson3.jpg,André,Andre,Carson,Carson,,,Democrat,IN,210,"17 years, 6 months",17.5,Representative
50,3/11/08,C001072,1974,House,N00029513,119,10/16/74,,H8IN07184,ACarson4.jpg,André,Andre,Carson,Carson,,,Democrat,IN,210,"17 years, 6 months",17.5,Representative
68,1/3/15,C001103,1957,House,,119,9/6/57,,,ECarter1.jpg,Earl,Buddy,Carter,Carter,L.,Buddy,Republican,GA,128,"10 years, 8 months",10.67,Representative
83,1/3/03,C001051,1941,House,N00025095,119,11/6/41,,H2TX31044,JCarter1.jpg,John,John,Carter,Carter,R.,,Republican,TX,272,"22 years, 8 months",22.67,Representative
61,5/11/21,C001125,1963,House,N00025766,119,10/26/63,,H2LA02149,TCarter1.jpg,Troy,Troy,Carter,Carter,A.,,Democrat,LA,52,"4 years, 4 months",4.33,Representative
68,1/3/15,C001103,1957,House,,119,9/6/57,,,ECarter2.jpg,Earl,Buddy,Carter,Carter,L.,Buddy,Republican,GA,128,"10 years, 8 months",10.67,Representative
83,1/3/03,C001051,1941,House,N00025095,119,11/6/41,,H2TX31044,JCarter2.jpg,John,John,Carter,Carter,R.,,Republican,TX,272,"22 years, 8 months",22.67,Representative
61,5/11/21,C001125,1963,House,N00025766,119,10/26/63,,H2LA02149,TCarter2.jpg,Troy,Troy,Carter,Carter,A.,,Democrat,LA,52,"4 years, 4 months",4.33,Representative
68,1/3/15,C001103,1957,House,,119,9/6/57,,,ECarter3.jpg,Earl,Buddy,Carter,Carter,L.,Buddy,Republican,GA,128,"10 years, 8 months",10.67,Representative
83,1/3/03,C001051,1941,House,N00025095,119,11/6/41,,H2TX31044,JCarter3.jpg,John,John,Carter,Carter,R.,,Republican,TX,272,"22 years, 8 months",22.67,Representative
61,5/11/21,C001125,1963,House,N00025766,119,10/26/63,,H2LA02149,TCarter3.jpg,Troy,Troy,Carter,Carter,A.,,Democrat,LA,52,"4 years, 4 months",4.33,Representative
68,1/3/15,C001103,1957,House,,119,9/6/57,,,ECarter4.jpg,Earl,Buddy,Carter,Carter,L.,Buddy,Republican,GA,128,"10 years, 8 months",10.67,Representative
83,1/3/03,C001051,1941,House,N00025095,119,11/6/41,,H2TX31044,JCarter4.jpg,John,John,Carter,Carter,R.,,Republican,TX,272,"22 years, 8 months",22.67,Representative
61,5/11/21,C001125,1963,House,N00025766,119,10/26/63,,H2LA02149,TCarter4.jpg,Troy,Troy,Carter,Carter,A.,,Democrat,LA,52,"4 years, 4 months",4.33,Representative
36,1/3/23,C001131,1989,House,N00049855,119,5/4/89,,H2TX35144,GCasar1.jpg,Greg,Greg,Casar,Casar,,,Democrat,TX,32,"2 years, 8 months",2.67,Representative
36,1/3/23,C001131,1989,House,N00049855,119,5/4/89,,H2TX35144,GCasar2.jpg,Greg,Greg,Casar,Casar,,,Democrat,TX,32,"2 years, 8 months",2.67,Representative
36,1/3/23,C001131,1989,House,N00049855,119,5/4/89,,H2TX35144,GCasar3.jpg,Greg,Greg,Casar,Casar,,,Democrat,TX,32,"2 years, 8 months",2.67,Representative
36,1/3/23,C001131,1989,House,N00049855,119,5/4/89,,H2TX35144,GCasar4.jpg,Greg,Greg,Casar,Casar,,,Democrat,TX,32,"2 years, 8 months",2.67,Representative
73,1/3/19,C001055,1952,House,N00025882,119,9/27/52,,H2HI02128,ECase1.jpg,Ed,Ed,Case,Case,,,Democrat,HI,80,"6 years, 8 months",6.67,Representative
73,1/3/19,C001055,1952,House,N00025882,119,9/27/52,,H2HI02128,ECase2.jpg,Ed,Ed,Case,Case,,,Democrat,HI,80,"6 years, 8 months",6.67,Representative
73,1/3/19,C001055,1952,House,N00025882,119,9/27/52,,H2HI02128,ECase3.jpg,Ed,Ed,Case,Case,,,Democrat,HI,80,"6 years, 8 months",6.67,Representative
73,1/3/19,C001055,1952,House,N00025882,119,9/27/52,,H2HI02128,ECase4.jpg,Ed,Ed,Case,Case,,,Democrat,HI,80,"6 years, 8 months",6.67,Representative
68,1/3/15,C001075,1957,Senate,,119,9/28/57,,,BCassidy1.jpg,Bill,Bill,Cassidy,Cassidy,,,Republican,LA,128,"10 years, 8 months",10.67,Senator
68,1/3/15,C001075,1957,Senate,,119,9/28/57,,,BCassidy2.jpg,Bill,Bill,Cassidy,Cassidy,,,Republican,LA,128,"10 years, 8 months",10.67,Senator
68,1/3/15,C001075,1957,Senate,,119,9/28/57,,,BCassidy3.jpg,Bill,Bill,Cassidy,Cassidy,,,Republican,LA,128,"10 years, 8 months",10.67,Senator
68,1/3/15,C001075,1957,Senate,,119,9/28/57,,,BCassidy4.jpg,Bill,Bill,Cassidy,Cassidy,,,Republican,LA,128,"10 years, 8 months",10.67,Senator
53,1/3/19,C001117,1971,House,N00041338,119,11/23/71,,H8IL06139,SCasten1.jpg,Sean,Sean,Casten,Casten,,,Democrat,IL,80,"6 years, 8 months",6.67,Representative
53,1/3/19,C001117,1971,House,N00041338,119,11/23/71,,H8IL06139,SCasten2.jpg,Sean,Sean,Casten,Casten,,,Democrat,IL,80,"6 years, 8 months",6.67,Representative
53,1/3/19,C001117,1971,House,N00041338,119,11/23/71,,H8IL06139,SCasten3.jpg,Sean,Sean,Casten,Casten,,,Democrat,IL,80,"6 years, 8 months",6.67,Representative
53,1/3/19,C001117,1971,House,N00041338,119,11/23/71,,H8IL06139,SCasten4.jpg,Sean,Sean,Casten,Casten,,,Democrat,IL,80,"6 years, 8 months",6.67,Representative
59,1/3/07,C001066,1966,House,N00027514,119,8/20/66,,H6FL11126,KCastor1.jpg,Kathy,Kathy,Castor,Castor,,,Democrat,FL,224,"18 years, 8 months",18.67,Representative
59,1/3/07,C001066,1966,House,N00027514,119,8/20/66,,H6FL11126,KCastor2.jpg,Kathy,Kathy,Castor,Castor,,,Democrat,FL,224,"18 years, 8 months",18.67,Representative
59,1/3/07,C001066,1966,House,N00027514,119,8/20/66,,H6FL11126,KCastor3.jpg,Kathy,Kathy,Castor,Castor,,,Democrat,FL,224,"18 years, 8 months",18.67,Representative
59,1/3/07,C001066,1966,House,N00027514,119,8/20/66,,H6FL11126,KCastor4.jpg,Kathy,Kathy,Castor,Castor,,,Democrat,FL,224,"18 years, 8 months",18.67,Representative
51,1/3/13,C001091,1974,House,N00033316,119,9/16/74,,H2TX35011,JCastro1.jpg,Joaquin,Joaquin,Castro,Castro,,,Democrat,TX,152,"12 years, 8 months",12.67,Representative
51,1/3/13,C001091,1974,House,N00033316,119,9/16/74,,H2TX35011,JCastro2.jpg,Joaquin,Joaquin,Castro,Castro,,,Democrat,TX,152,"12 years, 8 months",12.67,Representative
51,1/3/13,C001091,1974,House,N00033316,119,9/16/74,,H2TX35011,JCastro3.jpg,Joaquin,Joaquin,Castro,Castro,,,Democrat,TX,152,"12 years, 8 months",12.67,Representative
51,1/3/13,C001091,1974,House,N00033316,119,9/16/74,,H2TX35011,JCastro4.jpg,Joaquin,Joaquin,Castro,Castro,,,Democrat,TX,152,"12 years, 8 months",12.67,Representative
46,1/18/22,C001127,1979,House,N00043504,119,1/25/79,,H8FL20032,SCMcCormick1.jpg,Sheila,Sheila,Cherfilus-McCormick,Cherfilus-McCormick,,,Democrat,FL,44,"3 years, 8 months",3.67,Representative
